taxonKey	scientificName	rank	taxonomicStatus	includes
7313595	Asarum europaeum L.	SPECIES	ACCEPTED	7313595: Asarum europaeum L.
7315023	Roemeria hybrida DC.	SPECIES	ACCEPTED	7315023: Roemeria hybrida DC.
7315030	Glaucium grandiflorum Boiss. & A.Huet	SPECIES	ACCEPTED	7315030: Glaucium grandiflorum Boiss. & A.Huet
7315063	Pseudofumaria alba (Miller) Lidén	SPECIES	ACCEPTED	7315063: Pseudofumaria alba (Miller) Lidén
7315072	Papaver atlanticum (Ball) Coss.	SPECIES	ACCEPTED	7315072: Papaver atlanticum (Ball) Coss.
7318448	Eryngium bourgatii Gouan	SPECIES	ACCEPTED	7318448: Eryngium bourgatii Gouan
7319302	Dryopteris cycadina (Franch. & Sav.) C.Chr.	SPECIES	ACCEPTED	7319302: Dryopteris cycadina (Franch. & Sav.) C.Chr.
7322143	Oenothera victorinii R.R.Gates & Catches.	SPECIES	ACCEPTED	7322143: Oenothera victorinii R.R.Gates & Catches.
7322292	Oenothera cambrica Rostański	SPECIES	ACCEPTED	7322292: Oenothera cambrica Rostański
7322373	Oenothera issleri Renner ex Rostański	SPECIES	ACCEPTED	7322373: Oenothera issleri Renner ex Rostański
7322529	Oenothera rubricaulis Klebahn	SPECIES	ACCEPTED	7322529: Oenothera rubricaulis Klebahn
7322738	Oenothera perangusta R.R.Gates	SPECIES	ACCEPTED	7322738: Oenothera perangusta R.R.Gates | 3666059: Oenothera glazioviana f. rubricalyx (R.R.Gates) Lambinon | 3665866: Oenothera rubricalyx R.R.Gates
7322773	Oenothera deflexa R.R.Gates	SPECIES	ACCEPTED	7322773: Oenothera deflexa R.R.Gates
7323711	Amaranthus quitensis Kunth	SPECIES	ACCEPTED	7323711: Amaranthus quitensis Kunth
7327990	Rhododendron ponticum L.	SPECIES	ACCEPTED	7327990: Rhododendron ponticum L.
7331240	Halimium alyssoides K.Koch	SPECIES	ACCEPTED	7331240: Halimium alyssoides K.Koch
7331666	Melampyrum nemorosum L.	SPECIES	ACCEPTED	7331666: Melampyrum nemorosum L.
7332516	Orobanche flava Mart. ex F.W.Schultz	SPECIES	ACCEPTED	7332516: Orobanche flava Mart. ex F.W.Schultz
7333320	Ellisiophyllum pinnatum Makino	SPECIES	ACCEPTED	7333320: Ellisiophyllum pinnatum Makino
7334368	Umbilicus rupestris (Salisb.) Dandy	SPECIES	ACCEPTED	7334368: Umbilicus rupestris (Salisb.) Dandy | 5689273: Umbilicus pendulinus (DC.) DC.
7334631	Hylotelephium maximum (L.) J.Holub	SPECIES	ACCEPTED	9340574: Sedum telephium subsp. maximum (L.) Rouy & E.G.Camus, 1901 | 6709141: Sedum telephium subsp. maximum (L.) Krocker
7335777	Doryopteris raddiana (Pr.) F	SPECIES	ACCEPTED	2651826: Adiantum raddianum C.Presl
7339396	Saxifraga rotundifolia L.	SPECIES	ACCEPTED	7339396: Saxifraga rotundifolia L.
7346090	Erythranthe moschata (Douglas ex Lindl.) G.L.Nesom	SPECIES	ACCEPTED	6070793: Mimulus moschatus Douglas ex Lindl.
7350989	Nepeta faassenii Bergmans ex Stearn	SPECIES	ACCEPTED	7350989: Nepeta faassenii Bergmans ex Stearn
7351929	Chaenorhinum origanifolium (L.) Kostel.	SPECIES	ACCEPTED	7351929: Chaenorhinum origanifolium (L.) Kostel.
7358948	Lasius neglectus van Loon, Boomsma & Andrásfalvy, 1990	SPECIES	ACCEPTED	7358948: Lasius neglectus van Loon, Boomsma & Andrásfalvy, 1990
7372514	Malcolmia maritima (L.) R.Br.	SPECIES	DOUBTFUL	7372514: Malcolmia maritima (L.) R.Br.
7403263	Lactuca sativa L.	SPECIES	ACCEPTED	7403263: Lactuca sativa L.
7428369	Centranthus ruber (All.) Lam. & DC.	SPECIES	ACCEPTED	7428369: Centranthus ruber (All.) Lam. & DC.
7433196	Euonymus latifolius Mill.	SPECIES	ACCEPTED	7433196: Euonymus latifolius Mill.
7437751	Urtica membranacea Poir. ex Savigny	SPECIES	DOUBTFUL	7437751: Urtica membranacea Poir. ex Savigny
7443846	Dipsacus strigosus Willd.	SPECIES	ACCEPTED	4104284: Dipsacus strigosus Willd. ex Roem. & Schult.
7477038	Scrophularia scorodonia L.	SPECIES	ACCEPTED	7477038: Scrophularia scorodonia L.
7501634	Rosa multiflora Murray	SPECIES	DOUBTFUL	7501634: Rosa multiflora Murray
7504215	Knautia integrifolia Bertol.	SPECIES	ACCEPTED	7504215: Knautia integrifolia Bertol.
7519710	Orobanche amethystea Thuill.	SPECIES	ACCEPTED	7519710: Orobanche amethystea Thuill.
7523432	Silene behen L.	SPECIES	ACCEPTED	7523432: Silene behen L.
7540164	Arion vulgaris Moquin-Tandon, 1855	SPECIES	ACCEPTED	7540164: Arion vulgaris Moquin-Tandon, 1855
7544073	Saxifraga ×arendsii Engl.	SPECIES	ACCEPTED	7544073: Saxifraga ×arendsii Engl.
7560711	Oxalis tetraphylla Cav.	SPECIES	ACCEPTED	7560711: Oxalis tetraphylla Cav.
7564934	Odontites jaubertianus (Boreau) D.Dietr. ex Walpers	SPECIES	ACCEPTED	7564934: Odontites jaubertianus (Boreau) D.Dietr. ex Walpers
7572133	Anoplophora glabripennis (Motschulsky, 1854)	SPECIES	ACCEPTED	7572133: Anoplophora glabripennis (Motschulsky, 1854)
7576335	Amaranthus ozanonii Piszter	SPECIES	ACCEPTED	7576335: Amaranthus ozanonii Piszter | 7975549: Amaranthus ×ralletii Contré
7619206	Erodium trifolium Cav.	SPECIES	ACCEPTED	7619206: Erodium trifolium Cav.
7627205	Glebionis coronaria (L.) Tzvelev	SPECIES	ACCEPTED	7627205: Glebionis coronaria (L.) Tzvelev | 3141119: Chrysanthemum coronarium L. | 3141115: Glebionis coronaria (L.) Cass. ex Spach
7628663	Viola cornuta L.	SPECIES	ACCEPTED	7628663: Viola cornuta L.
7636833	Syringa josikaea J.Jacq. ex Rchb.	SPECIES	ACCEPTED	7636833: Syringa josikaea J.Jacq. ex Rchb.
7645931	Salix acutifolia Willd.	SPECIES	ACCEPTED	7645931: Salix acutifolia Willd.
7664179	Technomyrmex vitiensis Mann, 1921	SPECIES	ACCEPTED	7664179: Technomyrmex vitiensis Mann, 1921
7678610	Raphanus sativus L.	SPECIES	ACCEPTED	7678610: Raphanus sativus L. | 4928064: Raphanus sativus var. oleiformis Pers.
7681436	Cytisus multiflorus (Aiton) Sweet	SPECIES	ACCEPTED	7681436: Cytisus multiflorus (Aiton) Sweet
7683374	Linaria hirta Moench	SPECIES	ACCEPTED	7683374: Linaria hirta Moench
7694392	Cuscuta gronovii Willd.	SPECIES	ACCEPTED	2927492: Cuscuta gronovii Willd. ex Roem. & Schult. | 7694392: Cuscuta gronovii Willd.
7695021	Epimedium alpinum L.	SPECIES	ACCEPTED	7695021: Epimedium alpinum L.
7697298	Lonicera japonica Thunb. ex Murray	SPECIES	DOUBTFUL	7697298: Lonicera japonica Thunb. ex Murray
7706146	Crepis nicaeensis Balbis	SPECIES	ACCEPTED	7706146: Crepis nicaeensis Balbis
7740617	Skimmia japonica Thunb.	SPECIES	ACCEPTED	7740617: Skimmia japonica Thunb.
7746901	Silene otites (L.) Wibel	SPECIES	ACCEPTED	7746901: Silene otites (L.) Wibel
7749287	Petasites albus Gaertn.	SPECIES	ACCEPTED	7749287: Petasites albus Gaertn.
7777960	Vaccinium macrocarpum Aiton	SPECIES	ACCEPTED	7777960: Vaccinium macrocarpum Aiton
7791733	Mya arenaria Linnaeus, 1758	SPECIES	ACCEPTED	7791733: Mya arenaria Linnaeus, 1758
7795888	Triticum aestivum L.	SPECIES	ACCEPTED	7795888: Triticum aestivum L. | 2706402: Triticum spelta L.
7802465	Nymphaea marliacea Hort.Latour-Marliac	SPECIES	ACCEPTED	7802465: Nymphaea marliacea Hort.Latour-Marliac
7810452	Dasypyrum villosum (L.) P.Candargy	SPECIES	DOUBTFUL	7810452: Dasypyrum villosum (L.) P.Candargy
7810918	Scrophularia vernalis L.	SPECIES	ACCEPTED	7810918: Scrophularia vernalis L.
7818643	Prunus armeniaca L.	SPECIES	ACCEPTED	7818643: Prunus armeniaca L.
7823272	Ranunculus pensylvanicus L.f.	SPECIES	ACCEPTED	7823272: Ranunculus pensylvanicus L.f.
7844167	Colutea arborescens L.	SPECIES	ACCEPTED	7844167: Colutea arborescens L.
7855120	Odontites luteus (L.) Clairv.	SPECIES	ACCEPTED	7855120: Odontites luteus (L.) Clairv.
7862391	Lysimachia monellii (L.) U.Manns & Anderb.	SPECIES	ACCEPTED	3169306: Anagallis monellii L.
7881150	Polygonatum hybridum Brügger	SPECIES	ACCEPTED	7881150: Polygonatum hybridum Brügger
7883427	Triticum monococcum L.	SPECIES	ACCEPTED	7883427: Triticum monococcum L.
7889822	Spiraea ×billardii Hérincq	SPECIES	ACCEPTED	7889822: Spiraea ×billardii Hérincq | 3026444: Spiraea pseudosalicifolia Silverside
7894250	Datura ferox L.	SPECIES	ACCEPTED	7894250: Datura ferox L.
7901652	Viola ×wittrockiana Kappert	SPECIES	DOUBTFUL	7901652: Viola ×wittrockiana Kappert
7902463	Lonicera maackii (Rupr.) Maxim.	SPECIES	ACCEPTED	7902463: Lonicera maackii (Rupr.) Maxim.
7903057	Brassica rapa L.	SPECIES	ACCEPTED	7903057: Brassica rapa L. | 3042723: Brassica rapa subsp. campestris (L.) A.R.Clapham | 7225636: Brassica rapa subsp. rapa
7903764	Senecio sarracenicus L.	SPECIES	ACCEPTED	7903764: Senecio sarracenicus L.
7905507	Amaranthus albus L.	SPECIES	ACCEPTED	7905507: Amaranthus albus L.
7911993	Rumex pseudonatronatus (Borbás) Murb.	SPECIES	ACCEPTED	7911993: Rumex pseudonatronatus (Borbás) Murb.
7912328	Acer palmatum C.P.Thunberg ex A.Murray	SPECIES	ACCEPTED	7912328: Acer palmatum C.P.Thunberg ex A.Murray | 3189882: Acer palmatum Thunb.
7915783	Oenothera fallax Renner	SPECIES	ACCEPTED	7915783: Oenothera fallax Renner
7958783	Pulmonaria mollis Wulfen ex Hornem.	SPECIES	ACCEPTED	7958783: Pulmonaria mollis Wulfen ex Hornem.
7961815	Schoenoplectiella bucharica (Roshev.) Hayas.	SPECIES	ACCEPTED	2711019: Schoenoplectus bucharicus (Roshev.) Grossh.
7963687	Linaria chalepensis (L.) Mill.	SPECIES	ACCEPTED	7963687: Linaria chalepensis (L.) Mill.
7978544	Hydrocotyle ranunculoides L.f.	SPECIES	ACCEPTED	7978544: Hydrocotyle ranunculoides L.f.
7989836	Symphytum caucasicum M.Bieb.	SPECIES	ACCEPTED	7989836: Symphytum caucasicum M.Bieb.
8002952	Ambrosia artemisiifolia L.	SPECIES	ACCEPTED	8002952: Ambrosia artemisiifolia L. | 3110599: Ambrosia elatior L.
8003337	Nicotiana langsdorfii Weinm.	SPECIES	ACCEPTED	8003337: Nicotiana langsdorfii Weinm.
8010851	Acer japonicum C.P.Thunberg ex A.Murray	SPECIES	ACCEPTED	8010851: Acer japonicum C.P.Thunberg ex A.Murray | 3767816: Acer japonicum Thunb.
8021567	Hypericum olympicum L.	SPECIES	ACCEPTED	8021567: Hypericum olympicum L.
8022932	Plantago lagopus L.	SPECIES	ACCEPTED	8022932: Plantago lagopus L.
8042568	Artemisia abrotanum L.	SPECIES	ACCEPTED	8042568: Artemisia abrotanum L.
8049400	Parentucellia latifolia (L.) Caruel	SPECIES	ACCEPTED	8049400: Parentucellia latifolia (L.) Caruel
8060423	Cercidiphyllum japonicum Siebold & Zucc.	SPECIES	ACCEPTED	8060423: Cercidiphyllum japonicum Siebold & Zucc.
8077391	Citrus aurantium L.	SPECIES	ACCEPTED	8206387: Citrus sinensis (L.) Osbeck
8080300	Pimpinella anisum L.	SPECIES	ACCEPTED	8080300: Pimpinella anisum L.
8080743	Scilla siberica Andrews	SPECIES	ACCEPTED	2767328: Scilla siberica Haw.
8104460	Celastrus orbiculatus C.P.Thunberg ex A.Murray	SPECIES	ACCEPTED	3169169: Celastrus orbiculatus Thunb.
8133114	Aster amellus L.	SPECIES	ACCEPTED	8133114: Aster amellus L.
8144599	Papaver nudicaule L.	SPECIES	ACCEPTED	8144599: Papaver nudicaule L.
8153538	Oenothera oehlkersii A.Kappus	SPECIES	ACCEPTED	8153538: Oenothera oehlkersii A.Kappus
8170635	Spiraea japonica L.f.	SPECIES	ACCEPTED	3027068: Spiraea bumalda Burv. | 8170635: Spiraea japonica L.f.
8174035	Avena nuda L.	SPECIES	ACCEPTED	8174035: Avena nuda L.
8184157	Silene stricta L.	SPECIES	ACCEPTED	8184157: Silene stricta L.
8190077	Populus canadensis Moench	SPECIES	ACCEPTED	8190077: Populus canadensis Moench
8190231	Corbicula fluminea (O.F.Müller, 1774)	SPECIES	ACCEPTED	8190231: Corbicula fluminea (O.F.Müller, 1774)
8193935	Petroselinum crispum (Mill.) A.W.Hill	SPECIES	ACCEPTED	8193935: Petroselinum crispum (Mill.) A.W.Hill | 7828157: Petroselinum crispum (Mill.) Fuss | 3034911: Petroselinum hortense Hoffm.
8207952	Matthiola incana (L.) R.Br.	SPECIES	DOUBTFUL	8207952: Matthiola incana (L.) R.Br.
8223023	Saxifraga geum L.	SPECIES	ACCEPTED	8223023: Saxifraga geum L.
8233535	Linaria supina (L.) Desf.	SPECIES	ACCEPTED	5415009: Linaria supina (L.) Chaz. | 8233535: Linaria supina (L.) Desf.
8242349	Lonicera chrysantha Turcz.	SPECIES	ACCEPTED	5334246: Lonicera chrysantha Turcz. ex Ledeb.
8242651	Rumex erubescens Simonk.	SPECIES	DOUBTFUL	8242651: Rumex erubescens Simonk.
8243150	Spirobassia hirsuta (L.) Freitag & G.Kadereit	SPECIES	ACCEPTED	5383911: Bassia hirsuta (L.) Ascherson
8246651	Adonis flammea Jacq.	SPECIES	ACCEPTED	7277859: Adonis flammea subsp. flammea | 8246651: Adonis flammea Jacq.
8288930	Pilosella piloselloides (Vill.) Soják	SPECIES	ACCEPTED	6065095: Hieracium praealtum Vill. ex Gochnat | 3135608: Hieracium piloselloides Vill.
8298495	Galinsoga quadriradiata Ruiz & Pav.	SPECIES	ACCEPTED	8298495: Galinsoga quadriradiata Ruiz & Pav. | 3132590: Galinsoga ciliata (Rafin.) S.F.Blake
8302634	Oenothera suaveolens Pers.	SPECIES	ACCEPTED	8302634: Oenothera suaveolens Pers.
8313153	Quercus palustris Münchh.	SPECIES	ACCEPTED	8313153: Quercus palustris Münchh.
8332019	Hordeum distichon L.	SPECIES	ACCEPTED	8332019: Hordeum distichon L.
8338793	Modiola caroliniana (L.) G.Don	SPECIES	ACCEPTED	8338793: Modiola caroliniana (L.) G.Don
8342911	Papaver setiferum Goldblatt	SPECIES	ACCEPTED	2888438: Papaver pseudoorientale (Fedde) Medw.
8346536	Schkuhria pinnata (Lam.) Kuntze	SPECIES	ACCEPTED	3101235: Schkuhria pinnata (Lam.) Kuntze ex Thell.
8355821	Cephalaria syriaca Schrad.	SPECIES	ACCEPTED	2888796: Cephalaria syriaca (L.) Roem. & Schult.
8362005	Sasa palmata E.G.Camus	SPECIES	ACCEPTED	8362005: Sasa palmata E.G.Camus
8373355	Artemisia annua L.	SPECIES	ACCEPTED	8373355: Artemisia annua L.
8380575	Tamarix gallica L.	SPECIES	ACCEPTED	8380575: Tamarix gallica L.
8386733	Amsinckia lycopsoides Lehm. ex Fisch. & C.A.Mey.	SPECIES	DOUBTFUL	8386733: Amsinckia lycopsoides Lehm. ex Fisch. & C.A.Mey.
8392258	Erigeron annuus (L.) Desf.	SPECIES	DOUBTFUL	8392258: Erigeron annuus (L.) Desf. | 6298108: Erigeron annuus var. annuus | 8341904: Stenactis annua (L.) Cass. ex Less.
8400045	Daboecia cantabrica (Huds.) K.Koch	SPECIES	ACCEPTED	8400045: Daboecia cantabrica (Huds.) K.Koch
8402586	Malva clementii (Cheek) Stace	SPECIES	ACCEPTED	8402586: Malva clementii (Cheek) Stace
8427624	Oxalis corniculata L.	SPECIES	ACCEPTED	8427624: Oxalis corniculata L. | 7509145: Oxalis corniculata var. atropurpurea (Van Houtte) P.Fourn., 1937 | 2891739: Oxalis corniculata var. atropurpurea Planch. | 3628016: Oxalis corniculata var. corniculata
8455382	Hypoponera schauinslandi (Emery, 1899)	SPECIES	ACCEPTED	8455382: Hypoponera schauinslandi (Emery, 1899)
8537667	Chondrilla juncea L.	SPECIES	ACCEPTED	8537667: Chondrilla juncea L.
8542672	Cotula australis (Spreng.) Hook.f.	SPECIES	ACCEPTED	8542672: Cotula australis (Spreng.) Hook.f.
8576221	Sorbus latifolia Pers.	SPECIES	ACCEPTED	8576221: Sorbus latifolia Pers.
8584304	Guizotia abyssinica Cass.	SPECIES	ACCEPTED	8584304: Guizotia abyssinica Cass.
8591421	Potentilla indica (Andrews) T.Wolf	SPECIES	ACCEPTED	3031919: Duchesnea indica (Andr.) Focke | 8591421: Potentilla indica (Andrews) T.Wolf | 7221004: Potentilla indica var. indica
8599762	Aproceros leucopoda Takeuchi, 1939	SPECIES	ACCEPTED	8599762: Aproceros leucopoda Takeuchi, 1939
8745918	Deroceras invadens Reise, Hutchinson, Schunack & Schlitt, 2011	SPECIES	ACCEPTED	8745918: Deroceras invadens Reise, Hutchinson, Schunack & Schlitt, 2011
8765358	Coccinella miranda Wollaston, 1864	SPECIES	ACCEPTED	8765358: Coccinella miranda Wollaston, 1864
8773480	Koenigia fennica (Reiersen) T.M.Schust. & Reveal	SPECIES	ACCEPTED	4035232: Aconogonon fennicum Reiersen
8911082	Amaranthus blitum L.	SPECIES	ACCEPTED	8911082: Amaranthus blitum L. | 7323358: Amaranthus blitum subsp. blitum
8946295	Pontastacus leptodactylus (Eschscholtz, 1823)	SPECIES	ACCEPTED	8946295: Pontastacus leptodactylus (Eschscholtz, 1823) | 4417551: Astacus leptodactylus Eschscholtz, 1823
8969026	Physalis philadelphica Lam.	SPECIES	ACCEPTED	8969026: Physalis philadelphica Lam. | 6402873: Physalis ixocarpa Brot. ex Hornem.
8993502	Silene italica (L.) Pers.	SPECIES	ACCEPTED	8993502: Silene italica (L.) Pers.
8994150	Oenothera parviflora L.	SPECIES	ACCEPTED	8994150: Oenothera parviflora L.
9018536	Koenigia campanulata (Hook.f.) T.M.Schust. & Reveal	SPECIES	ACCEPTED	6391389: Aconogonon campanulatum (Hook.fil.) Hara
9073641	Camelina sativa Crantz	SPECIES	ACCEPTED	9073641: Camelina sativa Crantz | 3042435: Camelina sativa subsp. sativa
9080185	Amaranthus hypochondriacus L.	SPECIES	ACCEPTED	9080185: Amaranthus hypochondriacus L.
9113690	Physalis grisea (Waterf.) Mahinda Martínez	SPECIES	ACCEPTED	9113690: Physalis grisea (Waterf.) Mahinda Martínez
9148577	Alnus incana (L.) Moench	SPECIES	ACCEPTED	9148577: Alnus incana (L.) Moench
9151957	Medicago sativa L.	SPECIES	ACCEPTED	9151957: Medicago sativa L. | 2965331: Medicago varia Martyn
9153437	Salix daphnoides Vill.	SPECIES	ACCEPTED	9153437: Salix daphnoides Vill.
9177060	Allium scorodoprasum L.	SPECIES	ACCEPTED	9177060: Allium scorodoprasum L.
9182765	Calendula arvensis L.	SPECIES	ACCEPTED	9182765: Calendula arvensis L.
9185677	Podarcis siculus (Rafinesque-schmaltz, 1810)	SPECIES	ACCEPTED	9185677: Podarcis siculus (Rafinesque-schmaltz, 1810)
9188840	Epilobium ciliatum Raf.	SPECIES	ACCEPTED	9188840: Epilobium ciliatum Raf. | 6427720: Epilobium adenocaulon Hausskn.
9202318	Symphyotrichum lanceolatum (Willd.) G.L.Nesom	SPECIES	ACCEPTED	5406285: Aster lanceolatus Willd.
9206251	Helianthus annuus L.	SPECIES	ACCEPTED	9206251: Helianthus annuus L.
9228111	Fumaria bastardii Boreau	SPECIES	ACCEPTED	9228111: Fumaria bastardii Boreau
9297163	Erodium malacoides (L.) L'Hér.	SPECIES	ACCEPTED	9297163: Erodium malacoides (L.) L'Hér.
9376410	Delosperma cooperi L.Bolus	SPECIES	ACCEPTED	9376410: Delosperma cooperi L.Bolus
9382645	Rosa virginiana Herrm.	SPECIES	ACCEPTED	9382645: Rosa virginiana Herrm.
9393876	Sporobolus townsendii (H.Groves & J.Groves) P.M.Peterson & Saarela	SPECIES	ACCEPTED	5290034: Spartina townsendii H.Groves & J.Groves
9521148	Chenopodium probstii Aell.	SPECIES	ACCEPTED	9521148: Chenopodium probstii Aell.
9540191	Pyracantha coccinea Roem.	SPECIES	DOUBTFUL	9540191: Pyracantha coccinea Roem.
2706403	Triticum aestivum subsp. spelta (L.) Thell.	SUBSPECIES	ACCEPTED	2706402: Triticum spelta L.
2914404	Galium verum subsp. wirtgenii (F.W.Schultz) Oborny	SUBSPECIES	ACCEPTED	2914404: Galium verum subsp. wirtgenii (F.W.Schultz) Oborny
2932146	Solanum physalifolium var. nitidibaccatum (Bitter) Edmonds	VARIETY	ACCEPTED	2932146: Solanum physalifolium var. nitidibaccatum (Bitter) Edmonds
2965254	Medicago tornata subsp. helix (Willd.) Ooststr. & Reichg.	SUBSPECIES	ACCEPTED	2965258: Medicago italica (Mill.) Fiori
2974921	Vicia villosa subsp. varia (Host) Corb.	SUBSPECIES	ACCEPTED	2974921: Vicia villosa subsp. varia (Host) Corb.
3040999	Raphanus raphanistrum subsp. landra (Moretti ex DC.) Bonnier & Layens	SUBSPECIES	ACCEPTED	3041004: Raphanus raphanistrum subsp. maritimus (Sm.) Thell. | 3040999: Raphanus raphanistrum subsp. landra (Moretti ex DC.) Bonnier & Layens
3046925	Sisymbrium austriacum subsp. chrysanthum (Jord.) Rouy & Foucaud	SUBSPECIES	ACCEPTED	3046925: Sisymbrium austriacum subsp. chrysanthum (Jord.) Rouy & Foucaud
3064269	Euphorbia esula subsp. tommasiniana (Bertol.) Kuzmanov	SUBSPECIES	ACCEPTED	3064269: Euphorbia esula subsp. tommasiniana (Bertol.) Kuzmanov
3065244	Euphorbia amygdaloides subsp. robbiae (Turrill) Stace	SUBSPECIES	ACCEPTED	3065244: Euphorbia amygdaloides subsp. robbiae (Turrill) Stace
3602069	Papaver somniferum subsp. somniferum	SUBSPECIES	ACCEPTED	3602069: Papaver somniferum subsp. somniferum
3663237	Cornus sanguinea subsp. australis (C.A.Mey.) Jáv.	SUBSPECIES	ACCEPTED	3663151: Cornus australis C.A.Mey. | 3663237: Cornus sanguinea subsp. australis (C.A.Mey.) Jáv.
3802956	Solanum villosum subsp. villosum	SUBSPECIES	ACCEPTED	3802956: Solanum villosum subsp. villosum
4035024	Rumex crispus subsp. robustus (Rech.) Pestova	SUBSPECIES	ACCEPTED	4035024: Rumex crispus subsp. robustus (Rech.) Pestova
4090836	Armeria maritima subsp. elongata (Hoffm.) Bonnier	SUBSPECIES	ACCEPTED	4090836: Armeria maritima subsp. elongata (Hoffm.) Bonnier
4131042	Bromus hordeaceus subsp. longipedicellatus Spalton	SUBSPECIES	ACCEPTED	4131042: Bromus hordeaceus subsp. longipedicellatus Spalton
4271356	Heracleum sphondylium subsp. sibiricum (L.) Simonk.	SUBSPECIES	ACCEPTED	4271356: Heracleum sphondylium subsp. sibiricum (L.) Simonk.
4925890	Acer tataricum subsp. ginnala (Maxim.) Wesmael	SUBSPECIES	ACCEPTED	4925890: Acer tataricum subsp. ginnala (Maxim.) Wesmael
5347854	Pisum sativum var. sativum	VARIETY	ACCEPTED	5347854: Pisum sativum var. sativum
5352425	Anthyllis vulneraria subsp. carpatica (Pant.) Nyman	SUBSPECIES	ACCEPTED	5627160: Anthyllis vulneraria subsp. pseudovulneraria (Sagorski) J.Duvign. | 5352425: Anthyllis vulneraria subsp. carpatica (Pant.) Nyman | 7699603: Anthyllis vulneraria var. pseudovulneraria (Sagorski) Cullen
5359402	Trifolium hybridum subsp. elegans (Savi) Asch. & Graebn.	SUBSPECIES	ACCEPTED	5359402: Trifolium hybridum subsp. elegans (Savi) Asch. & Graebn.
5375925	Eruca vesicaria subsp. sativa (Mill.) Thell.	SUBSPECIES	ACCEPTED	5375925: Eruca vesicaria subsp. sativa (Mill.) Thell. | 5375936: Eruca sativa Mill.
5652131	Polygonum aviculare subsp. rurivagum (Jord. ex Boreau) Berher	SUBSPECIES	ACCEPTED	5334432: Polygonum rurivagum Jord. ex Boreau | 5652131: Polygonum aviculare subsp. rurivagum (Jord. ex Boreau) Berher
5825913	Pinus nigra subsp. laricio (Poir.) Maire	SUBSPECIES	ACCEPTED	5825913: Pinus nigra subsp. laricio (Poir.) Maire | 5686683: Pinus nigra var. maritima (Aiton) Melville
5831060	Crepis foetida subsp. rhoeadifolia (M.Bieb.) Celak.	SUBSPECIES	ACCEPTED	5831060: Crepis foetida subsp. rhoeadifolia (M.Bieb.) Celak.
5831068	Crepis sancta subsp. nemausensis (P.Fourn.) Babc.	SUBSPECIES	ACCEPTED	5831068: Crepis sancta subsp. nemausensis (P.Fourn.) Babc.
6076312	Centaurea solstitialis subsp. adamii (Willd.) Nym.	SUBSPECIES	ACCEPTED	6076312: Centaurea solstitialis subsp. adamii (Willd.) Nym.
6077549	Artemisia campestris subsp. maritima (DC.) Arcang.	SUBSPECIES	ACCEPTED	6077549: Artemisia campestris subsp. maritima (DC.) Arcang.
6157026	Trachemys scripta elegans (Wied, 1838)	SUBSPECIES	ACCEPTED	6157026: Trachemys scripta elegans (Wied, 1838)
6157035	Trachemys scripta troostii (Holbrook, 1836)	SUBSPECIES	ACCEPTED	6157035: Trachemys scripta troostii (Holbrook, 1836)
6157050	Graptemys pseudogeographica kohnii (Baur, 1890)	SUBSPECIES	ACCEPTED	6157050: Graptemys pseudogeographica kohnii (Baur, 1890)
6290046	Solanum villosum subsp. miniatum (Bernh. ex Willd.) J.M.Edmonds	SUBSPECIES	ACCEPTED	6290046: Solanum villosum subsp. miniatum (Bernh. ex Willd.) J.M.Edmonds
6369140	Prunus domestica subsp. domestica	SUBSPECIES	ACCEPTED	6369140: Prunus domestica subsp. domestica
6387033	Equisetum hyemale subsp. affine (Engelm.) Calder & Roy L.Taylor	SUBSPECIES	ACCEPTED	6387033: Equisetum hyemale subsp. affine (Engelm.) Calder & Roy L.Taylor
6409536	Ballota nigra subsp. nigra	SUBSPECIES	ACCEPTED	7411167: Ballota nigra subsp. meridionalis (Bég.) Bég. | 6409536: Ballota nigra subsp. nigra
6411098	Lamium galeobdolon subsp. argentatum (Smejkal) J.Duvign.	SUBSPECIES	ACCEPTED	6411098: Lamium galeobdolon subsp. argentatum (Smejkal) J.Duvign. | 3894182: Lamiastrum galeobdolon subsp. argentatum (Smejkal) Stace
6432925	Fraxinus angustifolia subsp. oxycarpa (Willd.) Franco & Rocha Afonso	SUBSPECIES	ACCEPTED	6432925: Fraxinus angustifolia subsp. oxycarpa (Willd.) Franco & Rocha Afonso
6449041	Panicum miliaceum subsp. miliaceum	SUBSPECIES	ACCEPTED	6449041: Panicum miliaceum subsp. miliaceum
7062200	Trachemys scripta scripta	SUBSPECIES	ACCEPTED	7062200: Trachemys scripta scripta
7068379	Vicia sativa subsp. sativa	SUBSPECIES	ACCEPTED	7068379: Vicia sativa subsp. sativa
7068732	Arabidopsis arenosa subsp. arenosa	SUBSPECIES	ACCEPTED	3052513: Cardaminopsis arenosa (L.) Hayek | 7292249: Cardaminopsis arenosa subsp. arenosa | 7068732: Arabidopsis arenosa subsp. arenosa
7068845	Beta vulgaris subsp. vulgaris	SUBSPECIES	ACCEPTED	7068845: Beta vulgaris subsp. vulgaris
7070211	Cyperus longus subsp. longus	SUBSPECIES	ACCEPTED	7070211: Cyperus longus subsp. longus
7190901	Graptemys pseudogeographica pseudogeographica	SUBSPECIES	ACCEPTED	7190901: Graptemys pseudogeographica pseudogeographica
7223276	Centaurea solstitialis subsp. solstitialis	SUBSPECIES	ACCEPTED	7223276: Centaurea solstitialis subsp. solstitialis
